最新,市盈率,市净率,所属行业,流通市值,营业总收入同比,营业总收入,营业利润,每股收益,流动资产,利润总额,每股净资产,归属净利润同比,未分配利润,每股未分配利润,销售毛利率,总资产,流动资产1,固定资产,无形资产,资产负债比率,公积金,总负债,流动负债,长期负债,每股公积金,归属净利润
10.21,19.14,4.5,38.0,80.1,557.63,15.2,4.02,0.4,18.5,4.04,2.27,453.15,6.45,0.79,71.47,35.9,18.5,0.9356,0.0801,45.43,4.54,16.3,11.3,4.97,0.56,3.26
4.1,28.97,1.15,38.0,30.8,86.72,19.1,1.08,0.11,35.0,1.08,3.57,0.85,4.5,0.57,19.18,52.0,35.0,9.68,1.12,41.12,15.4,21.4,16.1,5.32,1.96,0.8362
3.11,351.71,1.44,36.0,20.4,8.44,15.9,0.0788,0.01,9.08,0.1651,2.16,-68.11,4.44,0.5,14.99,36.4,9.08,13.1,3.38,46.35,4.84,16.9,14.5,2.38,0.55,0.0588
5.16,13.29,1.55,44.0,53.0,24.29,97.5,3.63,0.29,37.1,3.66,3.33,18.29,9.16,0.86,7.52,51.4,37.1,6.42,2.21,30.61,15.2,15.7,15.0,0.6814,1.42,3.11
3.96,92.44,1.62,27.0,27.4,-6.11,37.8,-0.0856,0.03,34.2,0.2467,2.44,-85.37,-0.6627,-0.09,7.96,70.7,34.2,17.3,2.22,70.57,11.5,49.9,42.2,7.68,1.48,0.2495
7.51,20.89,0.92,21.0,15.2,30.85,7.93,1.99,0.27,23.6,1.85,8.14,28.18,4.75,1.05,42.47,50.0,23.6,9.46,1.53,25.84,27.5,12.9,10.3,2.57,6.04,1.23
19.82,19.34,4.27,56.0,123.0,7.79,26.2,7.02,0.77,28.4,7.14,4.64,48.65,28.2,3.17,55.11,68.8,28.4,7.19,1.69,40.06,7.75,27.6,23.2,4.38,0.87,6.83
3.49,-18.64,2.79,14.0,18.3,-55.89,1.74,-1.16,-0.14,8.41,-1.16,1.25,-1139.18,-2.2,-0.29,8.26,20.1,8.41,3.52,0.6049,49.21,3.84,9.91,7.7,2.21,0.51,-1.06
6.15,22.77,2.13,13.0,90.3,19.37,23.1,3.18,0.2,55.9,3.18,2.89,41.27,10.1,0.69,29.82,106.0,55.9,13.5,7.0,58.52,17.4,62.3,56.3,5.91,1.18,2.98
3.43,745.15,1.55,41.0,22.1,-22.32,3.04,0.0761,0.0,7.2,0.006690000000000001,2.21,-79.2,8.32,1.09,30.77,18.8,7.2,2.22,0.7423,10.54,0.2968,1.98,1.76,0.22,0.04,0.0263
3.98,120.67,2.48,56.0,28.3,8.39,8.12,-0.2895,0.02,14.7,0.1901,1.61,181.66,1.43,0.2,13.6,21.7,14.7,1.17,0.0923,38.6,2.61,8.4,8.18,0.2173,0.37,0.1762
36.9,31.4,5.29,50.0,289.0,28.35,57.8,8.17,0.88,93.5,8.29,6.97,10.75,29.5,3.73,32.06,117.0,93.5,13.9,1.9,47.89,9.91,56.0,53.7,2.29,1.25,6.97
24.86,39.98,5.8,50.0,235.0,-2.21,159.0,5.33,0.47,101.0,5.77,4.29,197.82,19.8,1.87,36.43,358.0,101.0,31.7,76.2,78.77,16.7,282.0,113.0,169.0,1.57,4.96
4.51,144.88,1.33,14.0,51.2,-12.48,5.74,0.2335,0.02,25.2,0.2503,3.39,149.05,11.4,0.98,30.78,42.3,25.2,2.7,7.53,6.77,13.4,2.87,2.72,0.1462,1.15,0.2711
6.48,12.69,2.4,44.0,29.2,5.92,38.1,3.03,0.38,20.6,2.96,2.7,83.65,5.86,0.91,14.43,41.7,20.6,12.5,2.21,58.1,4.66,24.2,22.9,1.35,0.72,2.48
5.04,20.55,1.7,24.0,107.0,13.33,540.0,5.37,0.18,358.0,5.33,2.96,-18.0,21.4,1.01,7.0,443.0,358.0,18.1,15.2,79.67,12.9,353.0,326.0,26.6,0.61,3.9
10.63,-39.23,2.47,41.0,14.4,-11.41,11.8,-0.3918,-0.2,16.4,-0.3447,4.3,-730.42,1.79,0.74,19.0,22.4,16.4,1.47,0.3175,46.62,5.88,10.5,10.4,0.101,2.43,-0.4906
4.41,21.53,1.67,50.0,94.0,4.42,55.6,4.4,0.15,42.1,4.33,2.65,-15.55,21.8,1.02,17.06,110.0,42.1,51.5,1.62,42.74,11.3,47.2,36.5,10.7,0.53,3.27
11.71,21.07,2.32,20.0,35.9,-1.49,13.6,1.79,0.42,12.3,1.82,5.05,-3.81,5.67,1.84,62.28,20.8,12.3,5.37,1.05,20.3,5.4,4.22,4.11,0.1108,1.75,1.29
8.28,13.9,1.05,47.0,28.4,6.32,51.3,2.03,0.45,22.6,2.02,7.88,5.95,11.8,3.45,17.7,43.0,22.6,9.79,0.4598,36.85,9.14,15.8,15.4,0.4671,2.67,1.53
3.67,-1.63,-2.23,50.0,7.88,-78.68,1.05,-1.93,-1.68,4.72,-4.98,-1.65,-816.16,-24.0,-8.12,-73.34,6.09,4.72,1.16,0.0584,180.05,16.1,11.0,3.89,7.07,5.45,-4.98
12.88,43.5,4.32,50.0,25.3,8.08,7.43,0.4755,0.22,6.64,0.4756,2.98,180.44,1.86,0.93,18.93,10.3,6.64,3.11,0.1369,37.25,1.85,3.85,3.65,0.2033,0.93,0.4425
16.58,-44.78,3.04,6.0,57.2,33.59,12.7,-3.05,-0.28,49.3,-3.07,5.45,-1214.46,1.27,0.35,7.62,97.4,49.3,38.2,2.81,46.56,13.6,45.3,27.3,18.0,3.78,-0.9962
8.19,16.83,1.93,54.0,107.0,13.21,23.8,7.22,0.36,30.5,7.27,4.25,25.28,29.8,1.99,43.88,79.5,30.5,16.0,2.9,16.43,16.5,13.1,12.6,0.4427,1.1,5.46
18.9,-536.14,6.43,50.0,44.8,55.09,2.62,-0.1369,-0.03,3.45,-0.1215,2.94,-502.32,-0.231,-0.09,17.2,11.3,3.45,1.57,2.35,26.59,5.11,3.01,2.49,0.5265,1.97,-0.0687
9.0,29.03,0.92,29.0,20.7,21.14,8.85,0.7602,0.23,30.4,0.8118,9.81,83.34,6.4,2.45,23.01,48.5,30.4,15.6,1.83,44.66,16.0,21.7,19.5,2.18,6.1,0.6086
6.77,-54.22,2.67,42.0,35.9,-25.77,8.47,-0.4993,-0.09,12.7,-0.4705,2.53,85.53,-1.55,-0.27,8.59,17.8,12.7,3.74,1.07,19.77,8.25,3.52,3.28,0.2449,1.46,-0.5288
3.82,11.78,1.95,41.0,162.0,24.34,24.4,12.2,0.24,63.7,12.2,1.96,51.82,30.4,0.69,88.38,113.0,63.7,0.7226,0.022,22.76,17.6,25.6,17.6,8.07,0.4,10.8
5.59,32.67,0.99,13.0,17.4,5.96,9.31,0.6439,0.13,14.0,0.6337,5.67,-34.11,3.6,0.81,20.36,33.6,14.0,5.03,1.37,24.85,17.0,8.35,8.23,0.1174,3.83,0.5692
7.15,75.89,1.33,41.0,31.1,-12.5,9.7,0.3309,0.07,31.6,0.3411,5.38,56.94,4.21,0.82,29.35,57.8,31.6,8.06,2.5,51.45,18.1,29.7,23.1,6.65,3.5,0.364
5.09,113.79,3.37,22.0,23.7,14.17,3.35,0.2082,0.03,3.69,0.2148,1.51,23.87,1.09,0.21,70.04,8.57,3.69,2.53,0.7681,10.53,1.23,0.9021,0.5516,0.3505,0.24,0.1703
9.09,-90.8,5.01,50.0,20.6,-18.96,1.36,-0.1456,-0.08,1.91,-0.1828,1.82,-233.52,-3.36,-1.38,10.89,5.37,1.91,2.91,0.2665,17.64,5.16,0.9471,0.9402,0.006840000000000001,2.12,-0.1828
6.09,-3.61,5.28,62.0,8.02,-41.45,2.87,-2.14,-1.27,23.2,-2.44,1.15,-279.83,-7.86,-4.27,-7.07,32.6,23.2,0.6345,0.3274,88.8,7.73,29.0,27.4,1.55,4.2,-2.33
6.6,221.31,2.47,49.0,15.1,6.33,7.36,0.1036,0.02,6.24,0.0918,2.67,37.95,1.54,0.46,23.43,23.7,6.24,14.0,0.8594,62.59,3.69,14.9,9.53,5.32,1.11,0.0744
10.55,11.63,1.68,38.0,301.0,4.76,178.0,27.8,0.68,365.0,27.7,6.27,5.35,97.9,2.75,29.55,830.0,365.0,186.0,31.7,69.28,81.7,575.0,338.0,237.0,2.3,24.2
7.57,16.04,1.87,44.0,124.0,52.33,321.0,8.06,0.35,139.0,8.37,4.05,20.18,35.0,1.79,5.54,200.0,139.0,15.1,4.29,58.69,23.3,117.0,108.0,9.42,1.19,6.91
3.08,-29.78,0.92,58.0,59.5,-1.66,32.2,-1.67,-0.08,124.0,-1.65,3.33,-1500.3,18.3,0.95,14.97,161.0,124.0,26.5,4.37,60.26,24.2,97.0,92.9,4.06,1.25,-1.5
13.34,-246.97,1.68,60.0,15.5,-7.96,3.95,0.0175,-0.04,10.8,0.0236,7.94,-268.15,2.48,2.14,23.16,28.1,10.8,5.25,1.03,60.06,5.22,16.9,13.1,3.78,4.5,-0.0471
4.0,12.64,1.68,27.0,36.5,14.69,26.7,3.36,0.24,18.6,3.36,2.39,13.1,6.04,0.49,22.73,45.4,18.6,16.7,2.02,35.34,8.89,16.1,15.6,0.4984,0.73,2.9
9.94,13.3,1.69,7.0,31.7,12.51,15.1,2.5,0.56,127.0,2.5,5.88,715.83,9.58,2.99,39.8,128.0,127.0,0.6475,0.0012699999999999999,84.28,2.9,108.0,96.3,11.5,0.91,1.79
7.03,-1934.61,2.17,58.0,10.8,3.28,7.1,0.0155,0.0,9.89,0.0236,3.24,95.08,1.8,0.92,23.92,14.6,9.89,3.72,0.2032,56.61,2.23,8.25,7.91,0.3395,1.14,-0.00532
3.85,37.51,1.48,23.0,53.8,-15.41,420.0,1.42,0.08,186.0,1.41,2.61,-32.2,21.5,1.3,0.5,214.0,186.0,2.31,2.03,79.44,3.41,170.0,147.0,23.0,0.21,1.27
5.03,111.48,2.73,48.0,21.8,23.88,8.43,0.1635,0.03,9.81,0.1677,1.85,-26.14,-6.91,-1.6,9.58,12.4,9.81,1.49,0.3585,35.6,10.3,4.41,4.41,0.00406,2.38,0.1463
12.86,439.77,1.85,38.0,101.0,38.07,42.8,0.2464,0.02,35.4,0.2911,6.94,-25.33,11.1,0.96,16.86,97.0,35.4,6.4,3.07,17.88,56.2,17.3,15.9,1.44,4.9,0.2515
6.05,63.79,2.73,33.0,21.6,29.87,2.97,0.3451,0.07,11.2,0.3618,2.22,21.11,3.12,0.68,47.98,14.4,11.2,0.9005,0.1913,29.29,1.98,4.22,3.67,0.5445,0.43,0.3263
6.81,15.76,2.97,52.0,49.4,42.86,31.2,3.36,0.32,36.7,3.37,2.29,18.15,7.68,0.84,29.22,51.9,36.7,3.18,3.43,48.49,2.98,25.2,24.3,0.9061,0.33,2.96
6.95,47.31,2.71,32.0,39.8,7.9,41.9,1.22,0.11,17.5,1.23,2.57,12.01,9.43,1.16,34.2,39.2,17.5,14.6,2.13,46.79,3.07,18.3,16.3,2.01,0.38,0.8951
5.75,11.31,1.61,50.0,147.0,27.04,132.0,13.0,0.38,173.0,13.0,3.57,30.85,33.2,1.07,18.3,273.0,173.0,37.7,3.59,59.29,44.8,162.0,131.0,31.0,1.44,11.9
3.05,38.78,1.32,50.0,37.1,-36.74,7.6,0.7345,0.06,22.7,0.7399,2.32,-39.56,3.05,0.25,29.67,63.1,22.7,29.4,3.29,54.57,13.2,34.4,26.0,8.46,1.06,0.7292
3.61,-13.06,1.77,22.0,67.3,38.39,27.7,-2.51,-0.21,29.0,-2.55,2.04,-253.49,7.25,0.39,30.63,97.4,29.0,20.2,4.54,59.16,10.8,57.6,31.9,25.7,0.58,-3.87
2.85,47.25,0.79,32.0,15.5,-22.73,7.67,0.356,0.05,27.6,0.3555,3.63,-68.49,10.9,1.43,16.82,50.7,27.6,21.7,0.7252,45.19,7.89,22.9,16.2,6.75,1.03,0.3467
8.24,11.3,1.59,11.0,125.0,47.79,345.0,11.7,0.55,174.0,12.1,5.2,10.73,28.8,1.74,5.65,276.0,174.0,82.2,8.23,68.75,39.5,190.0,145.0,45.5,2.39,9.03
10.3,25.2,5.13,50.0,43.6,12.08,3.87,1.56,0.31,4.7,1.57,2.01,24.26,3.01,0.7,60.3,9.85,4.7,3.94,0.1491,11.04,0.6677,1.09,0.8627,0.2242,0.16,1.31
19.77,23.67,3.69,21.0,169.0,18.12,31.8,7.48,0.63,39.3,7.65,5.36,19.06,23.2,2.31,40.17,66.7,39.3,5.75,6.0,18.33,17.8,12.2,9.92,2.3,1.78,6.28
5.8,30.82,2.18,48.0,27.1,4.96,6.5,1.09,0.14,15.7,1.09,2.66,-25.72,8.42,1.28,31.55,26.1,15.7,3.99,1.68,24.68,1.17,6.45,1.54,4.91,0.18,0.9289
4.58,17.72,1.61,43.0,32.4,43.32,28.5,2.28,0.19,35.7,2.15,2.85,317.88,5.85,0.66,29.74,48.7,35.7,5.55,2.79,45.61,9.89,22.2,22.0,0.2575,1.11,1.72
5.2,22.77,1.16,34.0,47.4,32.2,20.3,3.01,0.17,36.2,2.97,4.48,27.1,8.35,0.67,42.76,123.0,36.2,56.8,4.29,49.45,33.3,60.9,17.6,43.3,2.67,2.14
11.33,-189.95,3.16,38.0,24.9,-6.92,2.0,-0.1349,-0.04,6.15,-0.1333,3.59,-687.9,1.96,0.89,34.56,11.0,6.15,1.77,0.3814,27.79,3.13,3.05,2.56,0.4939,1.42,-0.0987
4.51,8.2,1.96,54.0,52.6,89.54,81.1,2.88,0.41,51.6,5.83,2.3,367.97,10.5,0.9,12.05,73.1,51.6,13.1,5.21,59.32,4.2,43.4,39.3,4.03,0.36,4.82
8.18,-575.5,2.57,28.0,33.7,5.67,4.94,0.0063,-0.01,12.6,0.00982,3.18,52.95,1.78,0.35,20.32,20.9,12.6,5.81,0.5472,18.78,8.81,3.93,3.69,0.2353,1.76,-0.0534
28.97,207.51,7.9,56.0,527.0,56.0,52.8,2.2,0.1,69.5,2.86,3.66,29.94,18.9,0.9,48.83,140.0,69.5,16.3,13.7,43.7,46.2,61.0,50.4,10.6,2.21,2.19
7.51,-428.24,3.95,42.0,23.0,-34.64,1.72,-0.0148,-0.01,7.94,-0.0111,1.9,26.31,1.26,0.35,12.87,8.72,7.94,0.4346,0.0215,22.13,1.66,1.93,1.84,0.0943,0.47,-0.0469
7.56,57.7,2.85,56.0,30.5,-0.22,8.98,0.5069,0.1,14.1,0.5072,2.65,109.11,3.52,0.86,16.68,18.2,14.1,2.88,0.612,35.37,2.62,6.45,5.71,0.7325,0.64,0.4015
10.29,7.37,1.43,60.0,120.0,48.68,45.2,16.8,1.05,49.3,16.6,7.17,147.38,31.4,2.64,41.21,99.9,49.3,27.3,6.37,14.27,37.4,14.3,13.7,0.5892,3.13,12.5
11.9,19.39,4.09,39.0,22.7,58.89,11.4,1.4,0.46,7.17,1.4,2.91,148.03,-4.03,-1.34,25.34,24.1,7.17,12.8,0.4721,63.46,8.62,15.3,14.4,0.8763,2.85,1.39
5.5,38.47,1.52,28.0,27.5,7.66,4.71,0.6825,0.11,12.2,0.6861,3.62,5.86,-3.07,-0.49,28.74,25.4,12.2,1.69,0.7383,11.12,17.6,2.83,2.63,0.1959,2.83,0.6691
12.2,17.54,2.98,33.0,224.0,28.21,150.0,16.7,0.52,191.0,16.9,4.09,8.25,69.8,2.33,36.37,234.0,191.0,13.0,2.94,50.19,5.93,118.0,109.0,8.67,0.43,15.6
8.9,20.72,1.81,59.0,75.8,-8.61,149.0,3.4,0.32,96.1,3.42,4.91,-3.02,22.2,2.44,7.14,144.0,96.1,33.0,1.97,68.93,9.82,99.3,96.2,3.09,1.08,2.93
6.97,21.42,1.58,14.0,43.0,-2.31,11.4,1.52,0.24,17.0,1.47,4.42,-19.58,16.3,2.64,35.7,38.6,17.0,10.1,3.08,26.9,2.21,10.4,9.3,1.07,0.36,1.51
2.2,12.11,1.24,6.0,66.6,-18.02,31.2,4.99,0.14,42.6,5.0,1.78,70.47,14.9,0.47,18.1,85.6,42.6,12.3,3.96,34.83,8.95,29.8,26.0,3.85,0.29,4.27
7.89,25.33,1.95,43.0,38.7,30.54,19.3,1.09,0.23,16.9,1.23,4.04,575.56,0.3286,0.06,11.67,35.3,16.9,14.8,1.43,36.42,15.1,12.9,10.8,2.04,2.82,1.25
7.08,20.13,1.49,50.0,193.0,-10.5,154.0,10.1,0.26,148.0,10.0,4.75,-38.2,83.8,2.58,20.33,300.0,148.0,99.7,19.1,48.69,29.5,146.0,126.0,19.9,0.91,8.56
15.97,16.15,3.42,26.0,122.0,7.35,54.4,6.5,0.74,33.6,6.53,4.67,5.68,16.2,2.11,32.39,51.9,33.6,7.16,1.49,30.37,8.19,15.8,15.7,0.0379,1.07,5.69
18.65,94.02,4.44,54.0,68.1,11.62,10.2,0.7049,0.15,8.85,0.7039,4.2,57.26,3.71,1.02,21.79,19.7,8.85,8.51,0.7949,18.65,7.6,3.67,3.19,0.4831,2.08,0.5429
3.82,12.61,0.81,7.0,103.0,88.38,122.0,23.6,0.23,776.0,23.5,4.73,-35.83,83.6,2.69,31.95,843.0,776.0,2.23,1.41,79.5,23.3,670.0,444.0,226.0,0.75,7.07
4.17,13.93,1.57,23.0,38.1,25.82,31.9,3.79,0.22,40.1,4.04,2.66,-13.79,11.9,1.2,19.45,75.2,40.1,19.4,1.65,47.07,3.71,35.4,27.9,7.47,0.38,2.21
7.12,39.06,1.69,34.0,29.5,7.6,15.3,0.8566,0.14,17.1,0.9062,4.22,12.2,7.5,1.37,23.23,35.5,17.1,8.79,3.37,28.67,9.51,10.2,9.13,1.04,1.73,0.7507
4.8,8.75,0.76,14.0,26.1,45.61,28.7,3.67,0.41,28.4,3.7,6.28,3.44,14.1,1.66,20.4,67.4,28.4,3.42,1.67,20.76,30.2,14.0,13.1,0.918,3.55,3.5
8.97,-12.27,5.38,13.0,26.6,-31.06,0.6029,-1.94,-0.55,3.73,-1.86,1.67,-3.78,-6.01,-1.95,-28.83,12.4,3.73,5.84,1.53,63.39,7.34,7.88,7.44,0.4401,2.39,-1.69
4.04,49.66,1.08,13.0,55.2,5.5,63.0,1.73,0.06,86.4,2.04,3.73,-32.15,8.82,0.37,17.5,171.0,86.4,22.4,7.28,45.98,50.3,78.7,53.4,25.2,2.12,1.45
9.1,-487.32,1.49,34.0,80.9,-10.31,26.1,0.2432,-0.01,27.9,0.1593,6.12,-107.6,23.8,2.57,33.48,78.0,27.9,32.2,3.08,26.92,22.0,21.0,20.2,0.7745,2.38,-0.1297
7.64,25.16,0.87,47.0,61.4,8.86,139.0,2.53,0.23,53.9,2.51,8.79,6.06,11.2,1.29,22.81,193.0,53.9,37.7,13.4,59.27,41.2,114.0,102.0,12.7,4.77,1.97
7.31,-21.1,3.27,22.0,363.0,-3.99,14.1,-15.2,-0.26,39.2,-15.2,2.24,-237.51,26.9,0.54,66.44,116.0,39.2,10.4,2.01,3.6,30.8,4.16,3.41,0.7466,0.62,-12.9
14.79,79.96,2.52,56.0,30.6,23.19,1.9,0.3245,0.14,6.01,0.3249,5.88,48.6,2.33,1.03,28.01,15.2,6.01,4.61,1.19,10.19,8.11,1.55,0.9363,0.6133,3.59,0.313
10.77,34.93,3.07,27.0,65.8,24.85,15.7,1.57,0.23,20.8,1.57,3.51,103.85,9.87,1.62,18.76,38.4,20.8,15.5,0.6825,36.43,2.28,14.0,13.4,0.552,0.37,1.41
4.2,21.08,0.88,13.0,22.6,74.59,13.8,1.89,0.15,49.5,1.86,4.79,73.35,9.41,1.12,24.5,73.7,49.5,7.31,1.36,41.94,21.5,30.9,29.4,1.56,2.55,1.26
2.96,49.7,2.51,38.0,36.9,13.01,4.92,0.8439,0.04,10.6,0.8392,1.18,-7.69,2.68,0.14,39.88,41.0,10.6,15.6,0.6019,44.91,0.2895,18.4,14.9,3.51,0.02,0.8409
12.98,12.19,2.43,52.0,67.9,42.71,27.7,5.57,0.8,23.0,5.41,5.34,82.9,13.1,2.49,33.52,58.3,23.0,20.6,2.56,44.49,8.1,25.9,20.4,5.54,1.54,4.19
2.3,-31.99,1.06,8.0,16.6,-6.92,7.4,-0.2176,-0.05,16.6,-0.2267,2.17,-429.44,1.25,0.17,12.11,27.7,16.6,7.76,0.791,30.48,7.19,8.45,8.1,0.3509,0.96,-0.4057
3.07,-9.54,-3.64,26.0,8.14,-5.85,5.43,-0.6419,-0.24,2.86,-0.6388,-0.84,-54.04,-5.38,-2.03,18.22,5.44,2.86,0.812,0.4603,141.11,0.056,7.68,7.51,0.1661,0.02,-0.6404
5.04,82.99,1.42,56.0,49.0,0.57,8.05,0.5025,0.05,15.9,0.4999,3.55,-66.91,8.01,0.73,54.48,45.5,15.9,1.96,1.06,14.06,19.3,6.4,4.64,1.76,1.75,0.5014
8.66,15.69,3.11,22.0,76.6,14.71,28.9,4.85,0.41,28.0,4.84,2.78,22.52,16.2,1.59,54.31,39.1,28.0,7.55,0.6424,27.4,1.11,10.7,9.73,0.9867,0.11,4.22
1.72,478.84,1.49,54.0,32.3,41.3,11.0,-0.0557,0.0,13.1,0.0358,1.16,134.27,-5.82,-0.31,8.44,33.0,13.1,18.0,0.822,32.8,8.4,10.8,9.31,1.52,0.45,0.0506
6.06,203.02,2.51,47.0,36.5,-0.73,50.3,0.4812,0.02,22.4,0.4851,2.41,1121.09,-2.95,-0.43,22.52,36.8,22.4,3.36,0.2983,55.92,11.8,20.6,20.4,0.2123,1.7,0.1549
9.21,1925.29,3.01,13.0,27.9,-12.47,5.78,-0.0164,0.0,8.13,0.0463,3.06,-93.8,0.4988,0.16,17.61,14.9,8.13,3.7,0.4591,34.31,5.72,5.1,3.78,1.32,1.8,0.0114
4.21,59.73,2.56,13.0,68.1,0.05,8.09,1.32,0.05,27.4,1.34,1.65,35.44,8.61,0.44,19.0,83.3,27.4,8.2,6.54,45.65,2.25,38.0,32.8,5.24,0.11,1.05
7.59,18.15,1.49,11.0,84.4,7.64,58.0,4.15,0.31,24.4,4.12,5.08,34.5,25.3,2.27,12.61,116.0,24.4,66.0,4.17,49.95,12.9,58.0,45.6,12.5,1.16,3.49
20.57,-176.06,4.09,56.0,167.0,0.82,10.4,-1.16,-0.09,37.7,-0.9672,5.03,23.64,7.33,0.87,28.01,55.7,37.7,2.59,0.743,23.54,25.9,13.1,12.4,0.6961,3.09,-0.7346
4.77,36.96,1.66,58.0,20.6,-36.55,6.19,0.6715,0.1,32.7,0.8019,2.88,-50.03,11.3,1.49,47.6,44.2,32.7,3.51,1.93,50.38,9.55,22.2,14.9,7.35,1.26,0.7348
13.72,13.84,2.8,60.0,137.0,33.43,93.0,12.5,0.74,123.0,12.5,4.91,28.27,48.4,3.23,36.57,174.0,123.0,22.3,7.62,54.11,14.1,94.0,78.3,15.7,0.94,11.1
5.08,21.7,1.74,13.0,16.3,-13.51,3.86,0.8268,0.18,13.4,1.0,2.92,7123.55,1.68,0.39,16.01,18.5,13.4,4.21,0.4716,31.97,6.61,5.91,5.46,0.4513,1.54,0.7558
9.82,15.7,2.35,50.0,79.5,7.67,16.3,4.7,0.47,26.8,4.7,4.18,49.7,13.7,1.59,28.91,55.8,26.8,14.5,2.43,30.24,13.2,16.9,6.5,10.4,1.53,4.05
6.22,24.25,1.5,36.0,38.9,20.37,45.5,1.64,0.19,15.1,1.64,4.14,558.8,2.94,0.46,12.11,65.6,15.1,30.4,1.78,59.29,15.5,38.9,35.0,3.88,2.44,1.22
12.93,15.6,2.74,22.0,69.0,3.06,11.1,4.33,0.62,19.6,4.32,4.72,5.28,11.8,2.0,73.44,32.4,19.6,7.91,1.6,14.05,6.9,4.55,3.49,1.07,1.17,3.67
5.64,65.43,1.46,38.0,58.3,22.17,63.3,0.7984,0.06,59.2,0.8005,3.86,-18.58,12.2,1.17,14.58,75.7,59.2,8.72,1.7,46.99,15.6,35.6,35.3,0.2717,1.5,0.6695
3.44,16.89,0.94,47.0,48.7,3.28,53.2,3.38,0.15,48.3,3.38,3.67,-28.24,22.8,1.61,21.28,130.0,48.3,28.6,4.53,53.0,12.4,69.2,35.1,34.1,0.88,2.16
6.9,127.73,2.3,13.0,23.7,28.25,4.53,0.1708,0.04,10.8,0.1828,3.0,311.79,1.77,0.49,32.14,15.8,10.8,2.66,0.5927,26.91,4.78,4.26,3.81,0.4436,1.31,0.1474
7.58,24.17,2.74,56.0,43.9,60.92,17.0,1.95,0.24,19.6,2.01,2.77,15.12,9.74,1.37,40.95,42.4,19.6,2.35,1.11,49.51,2.54,21.0,11.7,9.31,0.36,1.67
4.11,47.51,1.44,56.0,70.4,42.46,111.0,1.55,0.06,58.9,1.57,2.86,323.85,8.45,0.39,13.78,128.0,58.9,7.87,4.0,45.61,30.0,58.6,46.1,12.5,1.38,1.41
27.02,49.84,5.32,42.0,168.0,7.55,36.6,2.54,0.41,47.2,2.56,5.08,4.66,14.0,2.16,18.79,60.4,47.2,9.94,0.7145,44.5,12.9,26.9,25.1,1.78,1.99,2.63
8.99,38.54,1.85,13.0,17.3,111.83,8.06,0.8412,0.17,9.68,0.9091,4.85,56.15,2.0,0.46,29.06,26.8,9.68,5.1,1.19,20.74,14.4,5.56,5.36,0.1991,3.29,0.7658
3.51,12.58,0.96,13.0,35.9,18.26,25.9,2.84,0.21,30.2,2.82,3.64,4.1,15.0,1.33,24.36,65.3,30.2,25.6,2.06,37.05,13.3,24.2,22.8,1.35,1.18,2.36
4.94,77.32,1.39,6.0,33.9,5.15,29.1,0.4868,0.05,33.0,0.4821,3.56,-55.58,6.02,0.82,13.81,59.3,33.0,17.3,1.61,51.82,11.4,30.7,21.1,9.65,1.54,0.3534
4.82,19.67,1.84,7.0,96.9,3.58,53.8,4.82,0.18,114.0,4.93,2.62,-29.47,21.6,1.06,20.66,142.0,114.0,1.78,0.0349,62.1,6.42,88.2,86.3,1.87,0.31,3.75
5.91,37.35,1.42,32.0,19.4,4.68,12.6,0.5098,0.12,10.1,0.5196,4.17,2.41,3.23,0.87,13.92,24.7,10.1,10.9,1.39,37.4,8.01,9.23,8.74,0.4884,2.17,0.4383
24.9,30.85,5.17,22.0,101.0,23.82,8.56,2.76,0.61,15.3,2.72,4.82,18.14,9.33,2.3,88.22,23.0,15.3,1.45,0.4807,14.28,4.11,3.29,2.66,0.6295,1.01,2.46
4.78,82.07,2.88,50.0,38.3,2.03,10.1,0.5398,0.04,13.1,0.4221,1.66,48.77,0.5677,0.06,15.24,26.9,13.1,6.92,1.08,42.43,5.49,11.4,10.3,1.13,0.59,0.407
5.7,-17.78,3.96,50.0,14.8,-24.18,2.39,-0.6633,-0.24,2.99,-0.6554,1.44,6.0,-16.0,-5.7,7.01,7.06,2.99,3.44,0.3179,42.8,17.1,3.02,2.35,0.6718,6.08,-0.6738
8.12,18.97,1.57,43.0,17.1,22.17,12.4,0.9533,0.32,30.6,0.9497,5.18,77.89,1.95,0.8,15.84,34.0,30.6,2.45,0.7595,63.06,7.76,21.5,21.1,0.4051,3.2,0.7792
4.75,72.03,1.26,29.0,18.8,0.24,11.4,0.2701,0.05,24.7,0.2697,3.78,2.77,0.875,0.22,54.65,31.5,24.7,1.14,0.3171,51.36,9.49,16.2,13.4,2.79,2.38,0.1973
5.96,83.56,1.44,14.0,45.5,-19.51,21.3,0.6384,0.05,32.8,0.6699,4.15,-76.98,18.7,1.38,47.06,85.4,32.8,3.05,2.9,32.45,20.9,27.7,25.1,2.64,1.54,0.726
8.83,13.25,1.81,29.0,61.8,8.45,34.5,4.4,0.5,37.4,4.77,4.87,21.44,17.6,2.33,43.4,51.0,37.4,3.72,3.08,27.15,7.99,13.8,13.0,0.8766,1.13,3.77
20.04,13.67,3.29,22.0,210.0,13.96,35.4,13.6,1.1,33.0,13.5,6.09,5.12,46.4,4.43,80.72,75.8,33.0,11.7,9.19,13.99,1.61,10.6,8.13,2.47,0.15,11.5
